,spr/num,spr/cal,sfr/num,sfr/cal,true_angle,est_angle,est_deviation,file
193,-3.334,-1.625,-2.365,-4.539,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
194,-3.451,-1.616,-2.335,-4.653,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
195,-3.546,-1.589,-2.325,-4.807,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
196,-3.646,-1.534,-2.305,-5.015,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
197,-3.737,-1.517,-2.29,-5.137,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
198,-3.85,-1.517,-2.264,-5.225,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
199,-3.956,-1.511,-2.239,-5.32,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
200,-3.981,-1.553,-2.263,-5.289,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
201,-3.995,-1.549,-2.286,-5.353,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
202,-4.019,-1.533,-2.284,-5.409,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
203,-4.019,-1.585,-2.293,-5.303,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
204,-4.013,-1.595,-2.299,-5.284,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
205,-3.986,-1.565,-2.31,-5.344,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
206,-3.945,-1.618,-2.335,-5.221,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
207,-3.904,-1.601,-2.333,-5.211,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
208,-3.503,-1.629,-2.62,-5.103,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
209,-3.425,-1.596,-2.635,-5.102,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
210,-2.581,-2.176,-3.123,-3.625,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
211,-2.639,-2.183,-3.12,-3.681,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
212,-2.71,-2.176,-3.114,-3.771,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
213,-2.782,-2.192,-3.11,-3.831,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
214,-2.835,-2.276,-3.109,-3.767,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
215,-2.906,-2.252,-3.056,-3.825,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
216,-2.975,-2.252,-2.982,-3.818,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
217,-3.056,-2.205,-2.899,-3.884,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
218,-3.152,-2.202,-2.826,-3.91,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
219,-3.258,-2.2,-2.773,-3.969,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
220,-3.348,-2.182,-2.752,-4.072,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
221,-3.374,-2.251,-2.777,-4.029,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
222,-3.342,-2.252,-2.825,-4.053,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
223,-3.259,-2.231,-2.88,-4.059,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
224,-3.146,-2.281,-2.948,-3.94,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
225,-3.035,-2.285,-3.028,-3.903,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
226,-2.938,-2.257,-3.116,-3.926,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
227,-2.878,-2.33,-3.18,-3.822,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
228,-2.845,-2.312,-3.202,-3.832,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
229,-2.843,-2.341,-3.19,-3.777,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
230,-2.84,-2.303,-3.178,-3.813,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
231,-3.002,-2.779,-2.755,-2.956,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
232,-3.024,-2.789,-2.78,-2.98,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
233,-3.075,-2.782,-2.798,-3.046,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
234,-3.145,-2.803,-2.805,-3.091,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
235,-3.229,-2.904,-2.784,-3.037,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
236,-3.333,-2.876,-2.721,-3.093,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
237,-3.446,-2.876,-2.633,-3.101,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
238,-3.576,-2.817,-2.54,-3.18,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
239,-3.705,-2.808,-2.467,-3.226,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
240,-3.819,-2.797,-2.419,-3.292,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
241,-3.896,-2.771,-2.4,-3.377,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
242,-3.909,-2.846,-2.413,-3.325,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
243,-3.874,-2.84,-2.451,-3.35,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
244,-3.801,-2.81,-2.508,-3.391,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
245,-3.706,-2.865,-2.586,-3.34,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
246,-3.607,-2.866,-2.676,-3.353,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
247,-3.506,-2.84,-2.764,-3.39,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
248,-3.425,-2.928,-2.827,-3.286,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
249,-3.362,-2.911,-2.848,-3.268,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
250,-3.321,-2.945,-2.835,-3.177,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
251,-3.284,-2.9,-2.81,-3.16,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
252,-3.314,-2.06,-2.378,-3.734,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
253,-3.412,-2.069,-2.358,-3.798,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
254,-3.507,-2.057,-2.339,-3.894,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
255,-3.601,-2.071,-2.322,-3.948,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
256,-3.69,-2.156,-2.303,-3.883,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
257,-3.782,-2.136,-2.268,-3.961,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
258,-3.866,-2.127,-2.227,-4.0,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
259,-3.954,-2.077,-2.184,-4.103,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
260,-4.044,-2.075,-2.148,-4.14,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
261,-4.121,-2.086,-2.125,-4.164,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
262,-4.173,-2.08,-2.116,-4.208,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
263,-4.178,-2.149,-2.128,-4.118,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
264,-4.158,-2.156,-2.152,-4.124,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
265,-4.124,-2.143,-2.179,-4.15,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
266,-4.082,-2.204,-2.212,-4.064,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
267,-4.038,-2.214,-2.25,-4.059,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
268,-3.991,-2.177,-2.282,-4.119,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
269,-3.951,-2.245,-2.304,-4.009,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
270,-3.909,-2.222,-2.309,-4.008,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
271,-3.869,-2.254,-2.309,-3.919,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
272,-3.812,-2.215,-2.31,-3.925,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
273,-3.126,-2.252,-2.587,-3.526,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
274,-3.179,-2.262,-2.578,-3.561,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
275,-3.252,-2.252,-2.561,-3.634,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
276,-3.334,-2.269,-2.547,-3.683,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
277,-3.408,-2.361,-2.538,-3.622,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
278,-3.5,-2.339,-2.489,-3.687,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
279,-3.579,-2.331,-2.435,-3.705,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
280,-3.661,-2.277,-2.376,-3.784,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
281,-3.74,-2.27,-2.33,-3.808,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
282,-3.826,-2.27,-2.288,-3.835,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
283,-3.908,-2.254,-2.264,-3.904,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
284,-3.922,-2.324,-2.289,-3.853,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
285,-3.902,-2.326,-2.329,-3.887,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
286,-3.856,-2.305,-2.37,-3.928,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
287,-3.786,-2.361,-2.423,-3.853,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
288,-3.722,-2.367,-2.482,-3.861,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
289,-3.666,-2.335,-2.539,-3.93,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
290,-3.628,-2.41,-2.58,-3.844,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
291,-3.591,-2.39,-2.595,-3.855,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
292,-3.566,-2.422,-2.589,-3.78,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
293,-3.509,-2.382,-2.59,-3.778,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
294,-3.513,-2.993,-2.479,-2.975,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
295,-3.609,-3.006,-2.469,-3.036,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
296,-3.702,-2.997,-2.456,-3.111,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
297,-3.781,-3.022,-2.439,-3.138,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
298,-3.853,-3.131,-2.419,-3.065,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
299,-3.926,-3.105,-2.368,-3.094,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
300,-3.985,-3.099,-2.313,-3.084,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
301,-4.043,-3.029,-2.254,-3.13,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
302,-4.088,-3.013,-2.211,-3.13,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
303,-4.138,-2.995,-2.169,-3.138,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
304,-4.156,-2.962,-2.143,-3.156,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
305,-4.086,-3.038,-2.174,-3.068,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
306,-3.998,-3.029,-2.222,-3.073,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
307,-3.92,-2.996,-2.27,-3.108,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
308,-3.853,-3.051,-2.332,-3.073,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
309,-3.797,-3.052,-2.405,-3.114,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
310,-3.755,-3.023,-2.474,-3.19,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
311,-3.743,-3.116,-2.523,-3.145,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
312,-3.735,-3.098,-2.54,-3.177,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
313,-3.737,-3.134,-2.544,-3.151,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
314,-3.729,-3.087,-2.535,-3.185,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
315,-2.984,-2.475,-2.656,-3.205,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
316,-3.075,-2.487,-2.651,-3.28,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
317,-3.18,-2.478,-2.644,-3.392,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
318,-3.287,-2.501,-2.629,-3.455,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
319,-3.396,-2.601,-2.6,-3.408,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
320,-3.508,-2.579,-2.543,-3.476,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
321,-3.598,-2.569,-2.477,-3.498,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
322,-3.682,-2.505,-2.411,-3.577,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
323,-3.747,-2.489,-2.36,-3.595,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
324,-3.8,-2.475,-2.32,-3.613,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
325,-3.836,-2.449,-2.302,-3.656,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
326,-3.818,-2.517,-2.321,-3.58,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
327,-3.782,-2.512,-2.359,-3.604,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
328,-3.739,-2.486,-2.409,-3.661,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
329,-3.688,-2.54,-2.475,-3.629,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
330,-3.638,-2.544,-2.553,-3.672,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
331,-3.591,-2.515,-2.621,-3.748,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
332,-3.553,-2.594,-2.671,-3.668,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
333,-3.521,-2.577,-2.69,-3.681,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
334,-3.494,-2.61,-2.69,-3.612,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
335,-3.463,-2.568,-2.675,-3.617,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
336,-3.026,-1.977,-2.513,-3.721,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
337,-3.07,-1.987,-2.509,-3.748,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
338,-3.125,-1.975,-2.513,-3.831,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
339,-3.199,-1.99,-2.524,-3.906,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
340,-3.29,-2.073,-2.529,-3.881,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
341,-3.398,-2.054,-2.489,-3.979,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
342,-3.51,-2.045,-2.422,-4.021,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
343,-3.635,-1.996,-2.348,-4.131,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
344,-3.767,-1.992,-2.289,-4.193,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
345,-3.889,-1.998,-2.246,-4.249,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
346,-3.968,-1.99,-2.227,-4.317,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
347,-3.973,-2.055,-2.248,-4.244,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
348,-3.942,-2.059,-2.288,-4.263,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
349,-3.895,-2.044,-2.322,-4.288,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
350,-3.835,-2.1,-2.363,-4.191,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
351,-3.769,-2.109,-2.414,-4.182,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
352,-3.711,-2.076,-2.461,-4.239,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
353,-3.682,-2.142,-2.49,-4.142,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
354,-3.666,-2.122,-2.488,-4.153,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
355,-3.652,-2.152,-2.48,-4.079,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
356,-3.629,-2.115,-2.478,-4.112,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
357,-3.0,-2.296,-2.829,-3.637,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
358,-3.076,-2.307,-2.823,-3.698,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
359,-3.146,-2.299,-2.812,-3.776,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
360,-3.204,-2.32,-2.801,-3.801,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
361,-3.252,-2.413,-2.782,-3.707,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
362,-3.319,-2.392,-2.729,-3.748,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
363,-3.401,-2.384,-2.663,-3.764,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
364,-3.498,-2.325,-2.593,-3.862,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
365,-3.583,-2.309,-2.537,-3.9,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
366,-3.643,-2.294,-2.491,-3.923,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
367,-3.664,-2.268,-2.468,-3.951,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
368,-3.621,-2.327,-2.492,-3.853,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
369,-3.563,-2.317,-2.539,-3.869,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
370,-3.507,-2.288,-2.593,-3.925,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
371,-3.47,-2.336,-2.653,-3.897,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
372,-3.454,-2.337,-2.713,-3.957,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
373,-3.428,-2.314,-2.773,-4.045,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
374,-3.41,-2.391,-2.81,-3.96,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
375,-3.361,-2.377,-2.829,-3.951,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
376,-3.312,-2.408,-2.832,-3.856,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
377,-3.261,-2.368,-2.832,-3.855,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
378,-3.646,-2.877,-2.647,-3.294,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
379,-3.696,-2.89,-2.655,-3.344,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
380,-3.747,-2.883,-2.654,-3.4,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
381,-3.79,-2.91,-2.641,-3.395,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
382,-3.824,-3.021,-2.606,-3.268,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
383,-3.857,-2.995,-2.541,-3.25,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
384,-3.873,-2.989,-2.461,-3.175,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
385,-3.881,-2.917,-2.381,-3.16,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
